State,First Year,Last Year,Injury Intent,Race / Ethnicity,Gender,Total Deaths (#),"Age-adjusted Rate (per 100,000)"
Texas,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,598,6.2
Texas,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,10701,16.7
Texas,2019,2023,All Firearm Deaths,non-Hispanic white,Male,8860,27.9
Texas,2019,2023,All Firearm Deaths,non-Hispanic white,Female,1841,5.9
Texas,2019,2023,All Firearm Deaths,Latinx,All Genders,5705,9.4
Texas,2019,2023,All Firearm Deaths,Latinx,Male,4877,15.9
Texas,2019,2023,All Firearm Deaths,Latinx,Female,828,2.8
Texas,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,44,8.8
Texas,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,34,13.8
Texas,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,10,
Texas,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,366,4.5
Texas,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,294,7.4
Texas,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,72,1.7
Texas,2019,2023,All Firearm Deaths,More than one race,All Genders,94,4.1
Texas,2019,2023,All Firearm Deaths,More than one race,Male,75,6.8
Texas,2019,2023,All Firearm Deaths,More than one race,Female,19,
Texas,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,8790,6.0
Texas,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,7314,9.8
Texas,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,1476,2.0
Texas,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,3635,19.0
Texas,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,3187,33.7
Texas,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,448,4.7
Texas,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,1761,3.0
Texas,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,1296,4.5
Texas,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,465,1.6
Texas,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,3209,5.2
Texas,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,2697,8.5
Texas,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,512,1.7
Texas,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,12,
Texas,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,,
Texas,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,,
Texas,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,119,1.5
Texas,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,85,2.1
Texas,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,34,0.8
Texas,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,47,1.9
Texas,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,34,3.1
Texas,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,13,
Texas,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,12393,8.3
Texas,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,10591,14.6
Texas,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,1802,2.4
Texas,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,987,5.2
Texas,2019,2023,Firearm Suicide,non-Hispanic Black,Male,856,9.4
Texas,2019,2023,Firearm Suicide,non-Hispanic Black,Female,131,1.4
Texas,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,8735,13.3
Texas,2019,2023,Firearm Suicide,non-Hispanic white,Male,7399,22.8
Texas,2019,2023,Firearm Suicide,non-Hispanic white,Female,1336,4.2
Texas,2019,2023,Firearm Suicide,Latinx,All Genders,2341,4.0
Texas,2019,2023,Firearm Suicide,Latinx,Male,2057,7.0
Texas,2019,2023,Firearm Suicide,Latinx,Female,284,1.0
Texas,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,30,5.8
Texas,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,24,9.3
Texas,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,,
Texas,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,241,3.0
Texas,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,204,5.2
Texas,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,37,0.9
Texas,2019,2023,Firearm Suicide,More than one race,All Genders,45,2.0
Texas,2019,2023,Firearm Suicide,More than one race,Male,39,3.5
Texas,2019,2023,Firearm Suicide,More than one race,Female,,
United States,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,228690,13.7
United States,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,196120,23.6
United States,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,32570,3.9
United States,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,66817,31.5
United States,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,58777,56.4
United States,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,8040,7.5
United States,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,127024,11.9
United States,2019,2023,All Firearm Deaths,non-Hispanic white,Male,107345,20.2
United States,2019,2023,All Firearm Deaths,non-Hispanic white,Female,19679,3.8
United States,2019,2023,All Firearm Deaths,Latinx,All Genders,26401,8.2
United States,2019,2023,All Firearm Deaths,Latinx,Male,22970,14.1
United States,2019,2023,All Firearm Deaths,Latinx,Female,3431,2.2
United States,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,2263,18.7
United States,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,1898,31.4
United States,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,365,6.0
United States,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,3169,3.0
United States,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,2621,5.2
United States,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,548,1.0
United States,2019,2023,All Firearm Deaths,More than one race,All Genders,2573,7.5
United States,2019,2023,All Firearm Deaths,More than one race,Male,2115,12.8
United States,2019,2023,All Firearm Deaths,More than one race,Female,458,2.6
United States,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,95248,6.0
United States,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,80286,10.1
United States,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,14962,1.9
United States,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,55553,26.1
United States,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,48934,46.7
United States,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,6619,6.2
United States,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,19949,2.2
United States,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,14595,3.2
United States,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,5354,1.1
United States,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,16171,4.9
United States,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,13940,8.2
United States,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,2231,1.4
United States,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,1049,8.8
United States,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,859,14.4
United States,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,190,3.2
United States,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,1180,1.1
United States,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,888,1.7
United States,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,292,0.5
United States,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,1195,3.2
United States,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,936,5.1
United States,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,259,1.4
United States,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,128893,7.3
United States,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,112086,13.1
United States,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,16807,1.9
United States,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,10049,4.7
United States,2019,2023,Firearm Suicide,non-Hispanic Black,Male,8815,8.7
United States,2019,2023,Firearm Suicide,non-Hispanic Black,Female,1234,1.1
United States,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,104578,9.5
United States,2019,2023,Firearm Suicide,non-Hispanic white,Male,90722,16.6
United States,2019,2023,Firearm Suicide,non-Hispanic white,Female,13856,2.6
United States,2019,2023,Firearm Suicide,Latinx,All Genders,9633,3.1
United States,2019,2023,Firearm Suicide,Latinx,Male,8527,5.6
United States,2019,2023,Firearm Suicide,Latinx,Female,1106,0.7
United States,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,1112,9.0
United States,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,957,15.6
United States,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,155,2.5
United States,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,1928,1.8
United States,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,1687,3.3
United States,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,241,0.4
United States,2019,2023,Firearm Suicide,More than one race,All Genders,1309,4.1
United States,2019,2023,Firearm Suicide,More than one race,Male,1126,7.4
United States,2019,2023,Firearm Suicide,More than one race,Female,183,1.1
Utah,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,2208,13.8
Utah,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,1913,23.8
Utah,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,295,3.7
Utah,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,40,15.9
Utah,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,37,24.0
Utah,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,,
Utah,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,1810,14.5
Utah,2019,2023,All Firearm Deaths,non-Hispanic white,Male,1563,25.1
Utah,2019,2023,All Firearm Deaths,non-Hispanic white,Female,247,4.0
Utah,2019,2023,All Firearm Deaths,Latinx,All Genders,241,9.4
Utah,2019,2023,All Firearm Deaths,Latinx,Male,211,16.0
Utah,2019,2023,All Firearm Deaths,Latinx,Female,30,2.6
Utah,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,27,17.0
Utah,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,25,32.5
Utah,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,,
Utah,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,50,7.9
Utah,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,42,13.7
Utah,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,,
Utah,2019,2023,All Firearm Deaths,More than one race,All Genders,40,15.5
Utah,2019,2023,All Firearm Deaths,More than one race,Male,35,28.5
Utah,2019,2023,All Firearm Deaths,More than one race,Female,,
Utah,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,349,2.1
Utah,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,274,3.2
Utah,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,75,0.9
Utah,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,18,
Utah,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,17,
Utah,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,,
Utah,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,180,1.5
Utah,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,131,2.1
Utah,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,49,0.8
Utah,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,107,3.9
Utah,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,87,5.9
Utah,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,20,1.7
Utah,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,10,
Utah,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,10,
Utah,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,0,
Utah,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,20,3.0
Utah,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,17,
Utah,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,,
Utah,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,14,
Utah,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,12,
Utah,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,,
Utah,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,1828,11.5
Utah,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,1617,20.4
Utah,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,211,2.7
Utah,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,21,8.4
Utah,2019,2023,Firearm Suicide,non-Hispanic Black,Male,19,
Utah,2019,2023,Firearm Suicide,non-Hispanic Black,Female,,
Utah,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,1611,12.9
Utah,2019,2023,Firearm Suicide,non-Hispanic white,Male,1419,22.7
Utah,2019,2023,Firearm Suicide,non-Hispanic white,Female,192,3.1
Utah,2019,2023,Firearm Suicide,Latinx,All Genders,127,5.3
Utah,2019,2023,Firearm Suicide,Latinx,Male,117,9.6
Utah,2019,2023,Firearm Suicide,Latinx,Female,10,
Utah,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,16,
Utah,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,15,
Utah,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,,
Utah,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,27,4.5
Utah,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,24,8.5
Utah,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,,
Utah,2019,2023,Firearm Suicide,More than one race,All Genders,26,11.0
Utah,2019,2023,Firearm Suicide,More than one race,Male,23,20.8
Utah,2019,2023,Firearm Suicide,More than one race,Female,,
Vermont,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,393,11.4
Vermont,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,354,21.0
Vermont,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,39,2.3
Vermont,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,,
Vermont,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,,
Vermont,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,0,
Vermont,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,371,11.5
Vermont,2019,2023,All Firearm Deaths,non-Hispanic white,Male,334,21.1
Vermont,2019,2023,All Firearm Deaths,non-Hispanic white,Female,37,2.4
Vermont,2019,2023,All Firearm Deaths,Latinx,All Genders,,
Vermont,2019,2023,All Firearm Deaths,Latinx,Male,,
Vermont,2019,2023,All Firearm Deaths,Latinx,Female,,
Vermont,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,,
Vermont,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,,
Vermont,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,0,
Vermont,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,,
Vermont,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,,
Vermont,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,0,
Vermont,2019,2023,All Firearm Deaths,More than one race,All Genders,,
Vermont,2019,2023,All Firearm Deaths,More than one race,Male,,
Vermont,2019,2023,All Firearm Deaths,More than one race,Female,0,
